t,k,delta_cdm,delta_dot_cdm
39.73730381485604,0.09999999999999999,1.1506109950554847e+36,3.46263404134983e+33
40.47756965997318,0.09999999999999999,1.1531406177951943e+36,3.3789862700156567e+33
41.23162591029748,0.09999999999999999,1.1556548329473934e+36,3.29736114274854e+33
41.99972946715302,0.09999999999999999,1.1581539344545318e+36,3.217683172044626e+33
42.78214201767613,0.09999999999999999,1.1606382096730932e+36,3.1398797825327954e+33
43.57913012397025,0.09999999999999999,1.1631079214753036e+36,3.0638837539212874e+33
44.39096531392166,0.09999999999999999,1.165563287183383e+36,2.9896360592183387e+33
45.21792417370697,0.09999999999999999,1.168004453957101e+36,2.9170891437478614e+33
46.06028844202398,0.09999999999999999,1.1704314702171945e+36,2.846210694969607e+33
46.91834510607794,0.09999999999999999,1.1728442526455105e+36,2.776987958007811e+33
47.79238649935595,0.09999999999999999,1.175242548257242e+36,2.709432657127656e+33
48.68271040122279,0.09999999999999999,1.1776258909909902e+36,2.6435865892128103e+33
49.58962013837211,0.09999999999999999,1.1799944799505185e+36,2.5794065541047667e+33
50.51342468816761,0.09999999999999999,1.1823494856570148e+36,2.5167083324736454e+33
51.45443878390924,0.09999999999999999,1.1846906629522104e+36,2.4554826787379793e+33
52.41298302206056,0.09999999999999999,1.187017779190589e+36,2.3957210043759832e+33
53.3893839714735,0.09999999999999999,1.189330652921957e+36,2.3374105913729704e+33
54.383974284647955,0.09999999999999999,1.1916291546495774e+36,2.2805346071145766e+33
55.397092811064,0.09999999999999999,1.1939132070518971e+36,2.225072166618451e+33
56.42908471262536,0.09999999999999999,1.1961827845745969e+36,2.1709984495284563e+33
57.48030158125351,0.09999999999999999,1.1984379122888238e+36,2.1182848801269092e+33
58.55110155867238,0.09999999999999999,1.2006786638995407e+36,2.0668993795323217e+33
59.641849458424595,0.09999999999999999,1.2029051587748296e+36,2.0168067002497e+33
60.75291689016071,0.09999999999999999,1.2051175578526052e+36,1.96796885433547e+33
61.88468238624383,0.09999999999999999,1.2073160582654412e+36,1.9203456476380535e+33
63.037531530712755,0.09999999999999999,1.20950088650693e+36,1.8738953338871043e+33
64.21185709064758,0.09999999999999999,1.2116722899440797e+36,1.828575403839488e+33
65.40805914998252,0.09999999999999999,1.2138305264595344e+36,1.7843435262589307e+33
66.6265452458115,0.09999999999999999,1.2159758519847427e+36,1.7411586592206783e+33
67.86773050723295,0.09999999999999999,1.2181085056604045e+36,1.6989823521050835e+33
69.13203779678128,0.09999999999999999,1.2202286923334337e+36,1.657780260688574e+33
70.41989785449289,0.09999999999999999,1.2223365620700674e+36,1.61752389997184e+33
71.73174944465613,0.09999999999999999,1.2244321863324062e+36,1.5781926618194016e+33
73.06803950529499,0.09999999999999999,1.2265155304303788e+36,1.5397761271395092e+33
74.42922330043757,0.09999999999999999,1.2285864218225852e+36,1.5022767052274862e+33
75.8157645752211,0.09999999999999999,1.2306445137974513e+36,1.4657126360496427e+33
77.22813571388642,0.09999999999999999,1.232689453975214e+36,1.4301009207217754e+33
78.66681790071581,0.09999999999999999,1.2347219162344559e+36,1.3953569034306447e+33
80.13230128396879,0.09999999999999999,1.2367419981854694e+36,1.361453085131502e+33
81.6250851428722,0.09999999999999999,1.2387496880464398e+36,1.3283743850779894e+33
83.14567805772056,0.09999999999999999,1.2407450096892695e+36,1.2961039364153464e+33
84.69459808314576,0.09999999999999999,1.2427280191474556e+36,1.264623327726956e+33
86.27237292461442,0.09999999999999999,1.244698800046733e+36,1.2339129052041106e+33
87.8795401182131,0.09999999999999999,1.2466574578100595e+36,1.20395214334851e+33
89.51664721378292,0.09999999999999999,1.2486041124726034e+36,1.1747200929432445e+33
91.18425196146563,0.09999999999999999,1.2505388899249655e+36,1.1461959159314128e+33
92.8829225017249,0.09999999999999999,1.2524619113837971e+36,1.1183595178288467e+33
94.6132375589076,0.09999999999999999,1.2543732808681229e+36,1.0911922893759608e+33
96.37578663841079,0.09999999999999999,1.2562730704368771e+36,1.0646779703114857e+33
98.17117022752184,0.09999999999999999,1.2581613029182431e+36,1.0388036494363303e+33
100.0,0.09999999999999999,1.2600379318341842e+36,1.0135609165383999e+33
0.01,1.0,1.0,66.66666666666667
0.010186289902446875,1.0,2.3610016487527825,16884.798277520633
0.010376050197669117,1.0,9.826247872907876,74434.98172204927
0.010569345535579883,1.0,41.587021529576404,305171.8944318879
0.010766241770454932,1.0,171.82545404408512,1215657.7224711261
0.010966805983368685,1.0,691.9007907744351,4718301.833957015
0.011171106505048243,1.0,2716.40710232818,17854363.076393962
0.01137921293915315,1.0,10402.632336759585,65901711.83579144
0.011591196185988858,1.0,38876.34674011165,237377521.14491025
0.011807128466661904,1.0,141843.7525781022,834760066.2351928
0.012027083347685121,1.0,505472.8770390271,2867105597.6167855
0.012251135766041189,1.0,1760046.5929029614,9621966152.328571
0.012479362054713113,1.0,5990795.007396198,31566207913.974014
0.012711839968690289,1.0,19940124.9171138,101270015838.7582
0.012948648711459043,1.0,64926782.255315594,317842027478.7082
0.013189868961986697,1.0,206927451.62502378,976442503176.8518
0.013435582902208256,1.0,645872864.9012332,2937666936344.2803
0.013685874245025183,1.0,1975019009.8331327,8658088728770.803
0.013940828262825779,1.0,5917433182.794171,25000855698569.29
0.014200531816536825,1.0,17375097695.77957,70752052096269.88
0.014465073385216463,1.0,50014358206.58897,196318338169368.94
0.01473454309619835,1.0,141257718261.01636,534484629486343.0
0.015009032755797359,1.0,391666839074.22815,1428345360010034.5
0.015288635880587303,1.0,1065815364011.1061,3745922771175652.5
0.015573447729261345,1.0,2846868547736.2705,9644676390528188.0
0.015863565335085903,1.0,7470540900452.197,2.439754880089262e+16
0.016159087538959182,1.0,19273384266195.953,6.06640762188907e+16
0.016460115023085503,1.0,48856381784882.79,1.48207058803995e+17
0.016766750345277,1.0,121721021768131.52,3.559651434258038e+17
0.017079097973894276,1.0,298477938281418.0,8.413362532244448e+17
0.017397264323438015,1.0,719975878374901.2,1.9558210354651515e+18
0.017721357790803593,1.0,1708164281626618.0,4.473437535217208e+18
0.01805148879221109,1.0,3992568428782294.0,1.0078035163465855e+19
0.018387769800823277,1.0,9186788857696032.0,2.2348848654488703e+19
0.018730315385064374,1.0,2.081257259570408e+16,4.881267779028632e+19
0.01907924224765266,1.0,4.649217220306083e+16,1.0508711089225163e+20
0.0194346692653602,1.0,1.0227942625384686e+17,2.2284634306452056e+20
0.019796717529513324,1.0,2.218945732276109e+17,4.660480479213208e+20
0.020165510387247464,1.0,4.747262068771859e+17,9.609014315232526e+20
0.020541173483530642,1.0,1.0011909195091796e+18,1.9538070160839056e+21
0.020923834803969768,1.0,2.084680189979956e+18,3.9205538003061965e+21
0.021313624718414376,1.0,4.279884306193338e+18,7.759825627747036e+21
0.021710676025372647,1.0,8.679704808545947e+18,1.5167343618198746e+22
0.02211512399725489,1.0,1.736626326747052e+19,2.925365183546699e+22
0.022527106426459807,1.0,3.433199072626678e+19,5.574424999725919e+22
0.022946763672319362,1.0,6.700770884607407e+19,1.0487313192451661e+23
0.02337423870891815,1.0,1.2925553490194827e+20,1.9500298782947804e+23
0.023809677173803584,1.0,2.4630019664805816e+20,3.58167164525642e+23
0.024253227417603527,1.0,4.640227806585517e+20,6.504549315246552e+23
0.024705040554568253,1.0,8.639495879423956e+20,1.1673665489980028e+24
0.025165270514053917,1.0,1.591170866907709e+21,2.0724080044026643e+24
0.02563407409296515,1.0,2.89692632120217e+21,3.6372204126993774e+24
0.026111611009174595,1.0,5.220301711692959e+21,6.317278169101877e+24
0.026598043955937584,1.0,9.301150026209032e+21,1.0851562987199894e+25
0.027093538657320514,1.0,1.6411830203884564e+22,1.84531867364335e+25
0.027598263924661803,1.0,2.8641399026871207e+22,3.105053888793875e+25
0.02811239171408464,1.0,4.951566693962444e+22,5.173333785906142e+25
0.028636097185081158,1.0,8.471983368756212e+22,8.534038776304195e+25
0.02916955876018796,1.0,1.4357431928981478e+23,1.39401989195051e+26
0.02971295818577334,1.0,2.4105527109342324e+23,2.2560639050870623e+26
0.030266480593956924,1.0,4.007483664179511e+23,3.616084911100573e+26
0.030830314565682772,1.0,6.605827468939215e+23,5.744499086851328e+26
0.03140465219496752,1.0,1.0784518807166973e+24,9.042534615590569e+26
0.03198968915434538,1.0,1.7455724465814775e+24,1.4107713486101006e+27
0.03258562476153226,1.0,2.801474118102386e+24,2.1824167399267096e+27
0.03319266204733189,1.0,4.4555131945005194e+24,3.3466620390648256e+27
0.03381100782480685,1.0,7.030932224958688e+24,5.089871529765025e+27
0.034440872759738235,1.0,1.100120691135761e+25,7.677962046017326e+27
0.03508247144239792,1.0,1.7071371858306818e+25,1.1486851876518625e+28
0.03573602246065788,1.0,2.629572543691656e+25,1.7052760824014212e+28
0.03640174847446141,1.0,4.017240023506124e+25,2.5118167891092198e+28
0.037079876291681704,1.0,6.090352912549751e+25,3.6712387053871487e+28
0.03777063694539366,1.0,9.16847242204945e+25,5.326640050428454e+28
0.03847426577258504,1.0,1.3694835202177835e+26,7.6713616409185055e+28
0.03919100249433404,1.0,2.0308370543485957e+26,1.0967580464346286e+29
0.03992109129748051,1.0,2.991545104175307e+26,1.5571349533400782e+29
0.04066478091781856,1.0,4.374560643768855e+26,2.1953707947789076e+29
0.041422324724838956,1.0,6.352584947331486e+26,3.0738064743314892e+29
0.04219398080805026,1.0,9.166985881423403e+26,4.2753075241840745e+29
0.04298001206490796,1.0,1.3139466072884685e+27,5.9076210924624634e+29
0.04378068629038168,1.0,1.8705978652173446e+27,8.109734605585125e+29
0.04459627626819094,1.0,2.647036584880343e+27,1.1062445993266001e+30
0.04542705986374045,1.0,3.723040818374528e+27,1.4997627285977265e+30
0.04627332011878691,1.0,5.202334311985437e+27,2.020750072594232e+30
0.04713534534786907,1.0,7.226264577717598e+27,2.70629472817199e+30
0.048013429236534504,1.0,9.981625831662662e+27,3.603297809384503e+30
0.0489078709413959,1.0,1.3706561754281939e+28,4.770051566511375e+30
0.0498189751920516,1.0,1.8708916005837068e+28,6.278444306543673e+30
0.05074705239490466,1.0,2.5399653346220878e+28,8.217783705710659e+30
0.05169241873891599,1.0,3.4302433343987007e+28,1.069788146756216e+31
0.05265539630332755,1.0,4.6069000330957795e+28,1.3851925900580846e+31
0.053636313167392397,1.0,6.153116857715804e+28,1.7840650168382754e+31
0.05463550352214876,1.0,8.177351773518603e+28,2.2859157394747524e+31
0.055653307784276455,1.0,1.0814399917665881e+29,2.914156638141737e+31
0.05669007271207434,1.0,1.422878094883675e+29,3.6966037589309983e+31
0.057746151523598195,1.0,1.8624795621877788e+29,4.666058602555468e+31
0.058821904016999556,1.0,2.4264976720751992e+29,5.861442482429155e+31
0.05991769669310619,1.0,3.1470137676054055e+29,7.32846974466485e+31
0.06103390288028621,1.0,4.062550847797517e+29,9.120419331037467e+31
0.062170902861638275,1.0,5.219249891881622e+29,1.1298888583754991e+32
0.06332908400455114,1.0,6.675222625651231e+29,1.3935051534707242e+32
0.06450884089267693,1.0,8.501450040671783e+29,1.7111070831947234e+32
0.0657105754603627,1.0,1.0781849432816257e+30,2.0920811644310732e+32
0.0669346971295866,1.0,1.3614910322613373e+30,2.547115439445652e+32
0.0681816229494448,1.0,1.7117424374409402e+30,3.088248474412256e+32
0.06945177773823696,1.0,2.1434510528622125e+30,3.729093652742848e+32
0.07074559422819879,1.0,2.6737126711126656e+30,4.484943394701174e+32
0.07206351321293052,1.0,3.32230517403964e+30,5.3728667471942585e+32
0.0734059836975721,1.0,4.1120078346615896e+30,6.411885565817201e+32
0.07477346305177587,1.0,5.069218621830272e+30,7.622938954399043e+32
0.07616641716552891,1.0,6.226176324766176e+30,9.029073955853249e+32
0.07758532060787836,1.0,7.620256408051606e+30,1.065561446285895e+33
0.07903065678861347,1.0,9.293867469314354e+30,1.2530192381230603e+33
0.0805029181229598,1.0,1.1295001311802917e+31,1.4682929669961421e+33
0.0820026061993413,1.0,1.367778432980969e+31,1.7146508523741364e+33
0.08353023195026779,1.0,1.6505708968421056e+31,1.9955714812303835e+33
0.08508631582640581,1.0,1.985354904451691e+31,2.3147956575386167e+33
0.08667138797389233,1.0,2.3804779074393684e+31,2.676317941424342e+33
0.0882859884149515,1.0,2.8452205835384047e+31,3.0843940286732916e+33
0.08993066723187623,1.0,3.389885753248304e+31,3.543552208261563e+33
0.0916059847544371,1.0,4.025877314529531e+31,4.058581505416518e+33
0.0933125117507825,1.0,4.766366228626543e+31,4.6344128143831124e+33
0.09505082962189507,1.0,5.626554423027201e+31,5.276187495998741e+33
0.0968215305996708,1.0,6.623079521134191e+31,5.989264531851808e+33
0.09862521794868778,1.0,7.774094395935159e+31,6.779212795686444e+33
0.10046250617173408,1.0,9.09938385933248e+31,7.651804095042816e+33
0.10233402121916417,1.0,1.0620480824880534e+32,8.613003234753973e+33
0.10424040070215564,1.0,1.2360988397691575e+32,9.668837763213544e+33
0.1061822941099384,1.0,1.4348313396849484e+32,1.0825233736871912e+34
0.10816036303107099,1.0,1.6612417425350417e+32,1.208819002231516e+34
0.11017528137883868,1.0,1.918542266030963e+32,1.346378091661927e+34
0.11222773562085077,1.0,2.2101723511757932e+32,1.4958125888137144e+34
0.11431842501291496,1.0,2.53981017064816e+32,1.6577354351482374e+34
0.11644806183726861,1.0,2.911384417919979e+32,1.8327564978144873e+34
0.11861737164524785,1.0,3.329099770072863e+32,2.0214727534356164e+34
0.12082709350447766,1.0,3.797742080404198e+32,2.224422984388584e+34
0.12307798025066652,1.0,4.322505795708272e+32,2.4421184442142343e+34
0.12537079874409202,1.0,4.9088682180493235e+32,2.6750571292245307e+34
0.1277063301308644,1.0,5.562593857417892e+32,2.9237190810309845e+34
0.13008537010905713,1.0,6.289737658661763e+32,3.188561093975193e+34
0.1325087291997953,1.0,7.096646914289534e+32,3.4700107675254504e+34
0.13497723302339418,1.0,7.989960923326686e+32,3.768460067976637e+34
0.1374917225806419,1.0,8.976693316014322e+32,4.084258988059185e+34
0.14005305453932199,1.0,1.0064698989776296e+33,4.417635977714077e+34
0.14266210152607367,1.0,1.1262310377924578e+33,4.768756075550588e+34
0.14531975242368952,1.0,1.2578178105743978e+33,5.13774917763844e+34
0.14802691267395085,1.0,1.4021257916615532e+33,5.524706284436617e+34
0.1507845045861051,1.0,1.5600793630233683e+33,5.9296754794947065e+34
0.1535934676510897,1.0,1.732629562658965e+33,6.352657623795079e+34
0.1564547588616096,1.0,1.920751429778459e+33,6.793601748750758e+34
0.15936935303817745,1.0,2.1254410700207464e+33,7.252401367353766e+34
0.1623382431612278,1.0,2.3477501813191004e+33,7.728878956699237e+34
0.16536244070941805,1.0,2.5888297088122528e+33,8.222687621796859e+34
0.16844297600423153,1.0,2.8498697139593197e+33,8.733406283480281e+34
0.17158089856100048,1.0,3.132087776860953e+33,9.260567875664882e+34
0.17477727744646807,1.0,3.4367249373395404e+33,9.803660328968058e+34
0.1780332016430114,1.0,3.7650408655883413e+33,1.036212812357154e+35
0.18134978041964955,1.0,4.118308172891479e+33,1.0935374492698494e+35
0.1847281437099634,1.0,4.497805764158174e+33,1.152276436683864e+35
0.18816944249705556,1.0,4.904811124470277e+33,1.2123628158444295e+35
0.1916748492056815,1.0,5.340592909614303e+33,1.2737265633649724e+35
0.1952455581016861,1.0,5.806494551103841e+33,1.3362876676458615e+35
0.19888278569888096,1.0,6.303953703502012e+33,1.3999514843428127e+35
0.2025877711735017,1.0,6.834420155496458e+33,1.4646183676503582e+35
0.20636177678638587,1.0,7.399356527783805e+33,1.5301847979772185e+35
0.21020608831301582,1.0,8.00023174994999e+33,1.5965440821404075e+35
0.21412201548157292,1.0,8.638513532835838e+33,1.6635871980198673e+35
0.21811089241915188,1.0,9.315659727675507e+33,1.73120380127895e+35
0.22217407810628836,1.0,1.0033108453043347e+34,1.7992834135301695e+35
0.22631295683995284,1.0,1.0792266859492693e+34,1.867716813261863e+35
0.23052893870517072,1.0,1.1594498389644295e+34,1.9363976529538743e+35
0.2348234600554275,1.0,1.244110837829815e+34,2.0052243281140343e+35
0.23919798400202386,1.0,1.333338954483707e+34,2.074093469263696e+35
0.2436540009125465,1.0,1.427282190555846e+34,2.1428772931715123e+35
0.2481930289186254,1.0,1.5260833751086652e+34,2.2114576725203294e+35
0.2528166144331499,1.0,1.6298834549334682e+34,2.2797158962440247e+35
0.25752633267712,1.0,1.7388216520827588e+34,2.3475322014196628e+35
0.2623237882163122,1.0,1.8530347235067492e+34,2.4147867871043844e+35
0.26721061550794334,1.0,1.97265613477903e+34,2.4813609942088464e+35
0.2721884794575178,1.0,2.097815139899938e+34,2.5471386701784513e+35
0.27725907598604826,1.0,2.2286357584802804e+34,2.6120077390753586e+35
0.28242413260784344,1.0,2.3652356408658067e+34,2.675861999638922e+35
0.28768540901905926,1.0,2.507724810959801e+34,2.738603176063627e+35
0.29304469769721425,1.0,2.656204275632394e+34,2.800143248586779e+35
0.2985038245118731,1.0,2.8107644886655617e+34,2.860407093539423e+35
0.3040646493467067,1.0,2.971485669778621e+34,2.91933170582363e+35
0.3097290667331408,1.0,3.138471149964107e+34,2.9768133836778238e+35
0.3154990064958087,1.0,3.311823858698217e+34,3.0327623923764558e+35
0.3213764344100277,1.0,3.4916370444336365e+34,3.0871022899266877e+35
0.32736335287152457,1.0,3.6779989614635564e+34,3.139758510509032e+35
0.3334618015786364,1.0,3.8709923970359995e+34,3.1906589866393698e+35
0.33967385822722074,1.0,4.0706941836541745e+34,3.239734844601258e+35
0.34600163921851085,1.0,4.277174697719747e+34,3.28692118010129e+35
0.35244730038015837,1.0,4.4904973459367315e+34,3.332157921703677e+35
0.35901303770070686,1.0,4.710718041185906e+34,3.375390790253658e+35
0.365701088077749,1.0,4.937884669906455e+34,3.416572363206907e+35
0.372513730080021,1.0,5.172036553386099e+34,3.455663253548005e+35
0.37945328472369383,1.0,5.413203905767161e+34,3.492633413810188e+35
0.38652211626312616,1.0,5.661407292027917e+34,3.527463576605875e+35
0.3937226329963479,1.0,5.916657089700391e+34,3.560146844048532e+35
0.4010572880855496,1.0,6.178952958642436e+34,3.590690439497058e+35
0.4085285803928561,1.0,6.448290987616167e+34,3.6190986293043615e+35
0.41613905533167067,1.0,6.724691129436652e+34,3.645336869715095e+35
0.42389130573387784,1.0,7.008170146588227e+34,3.669393455056164e+35
0.43178797273320213,1.0,7.298736579797421e+34,3.691262324300597e+35
0.4398317466650224,1.0,7.596390889456293e+34,3.710941924438227e+35
0.44802536798294895,1.0,7.901125368867769e+34,3.728435322748354e+35
0.45637162819247584,1.0,8.2129241238850155e+34,3.743750288312219e+35
0.4648733708020257,1.0,8.531763129872314e+34,3.75689933706177e+35
0.4735334922917116,1.0,8.857610378149404e+34,3.767899733989781e+35
0.48235494310014676,1.0,9.190426125435328e+34,3.776773445408444e+35
0.4913407286296362,1.0,9.530163261292191e+34,3.783547033333107e+35
0.5004939102700954,1.0,9.87676781019574e+34,3.788251483178378e+35
0.5098176064420424,1.0,1.0230179586640436e+35,3.790921954978186e+35
0.5193149936590212,1.0,1.0590333023635897e+35,3.791597447272004e+35
0.5289893076098151,1.0,1.0957158197083452e+35,3.790320361627826e+35
0.5388438442608223,1.0,1.1330582070852775e+35,3.787135954489697e+35
0.5488819609789671,1.0,1.171052998992587e+35,3.782091661633696e+35
0.559107077675529,1.0,1.2096927451758448e+35,3.775236278980747e+35
0.5695226779712822,1.0,1.248968292986351e+35,3.7666281475748644e+35
0.5801323103833375,1.0,1.288870259881185e+35,3.756319238842909e+35
0.5909395895340968,1.0,1.3293925690732767e+35,3.7443400777987985e+35
0.6019481973827271,1.0,1.3705283723900417e+35,3.730725329593637e+35
0.6131618844795772,1.0,1.4122700002423084e+35,3.7155140572534406e+35
0.6245844712439614,1.0,1.454608980111562e+35,3.698749585973441e+35
0.6362198492657485,1.0,1.4975360646575084e+35,3.6804793032112655e+35
0.6480719826311967,1.0,1.541041270781927e+35,3.660754385484849e+35
0.6601449092734886,1.0,1.5851139311261615e+35,3.639629441802755e+35
0.6724427423484246,1.0,1.6297427596342032e+35,3.6171620625837084e+35
0.6849696716357443,1.0,1.674915932982322e+35,3.593412261750535e+35
0.6977299649665534,1.0,1.7206211898608622e+35,3.5684417984023054e+35
0.7107279696773416,1.0,1.7668459502954687e+35,3.5423133630679234e+35
0.7239681140910874,1.0,1.8135774574151716e+35,3.515089612014015e+35
0.7374549090259551,1.0,1.8608029443149884e+35,3.48683203140872e+35
0.7511929493320965,1.0,1.9085098289227264e+35,3.4575996113184374e+35
0.7651869154570822,1.0,1.9566859400654153e+35,3.427447307523608e+35
0.7794415750404946,1.0,2.0053197782422302e+35,3.39642426696781e+35
0.7939617845382279,1.0,2.0544008149501232e+35,3.3645717902862566e+35
0.8087524908770453,1.0,2.1039198347780122e+35,3.3319210022784134e+35
0.8238187331399606,1.0,2.1538663017303145e+35,3.298513920957161e+35
0.8391656442830157,1.0,2.204222003077296e+35,3.2644498574769945e+35
0.8547984528840409,1.0,2.254976095723399e+35,3.2297652899065377e+35
0.8707224849239917,1.0,2.3061180373009833e+35,3.1944925854711e+35
0.8869431656014709,1.0,2.3576368130629604e+35,3.1586662904146743e+35
0.9034660211810525,1.0,2.409520959899363e+35,3.1223230304116523e+35
0.920296680876041,1.0,2.4617585960613974e+35,3.0855013775444134e+35
0.9374408787662991,1.0,2.5143374572463465e+35,3.0482416793929658e+35
0.9549044557518077,1.0,2.567244939758582e+35,3.010585845317446e+35
0.9726933615426169,1.0,2.6204681515290942e+35,2.972577084505661e+35
0.9908136566858666,1.0,2.673993971849021e+35,2.9342595898020447e+35
1.0092715146305709,1.0,2.7278091207519866e+35,2.895678160727388e+35
1.0280732238308647,1.0,2.781900239066257e+35,2.8568777584360334e+35
1.0472251898884344,1.0,2.8362539802512822e+35,2.8179029846340784e+35
1.066733937734857,1.0,2.8908571152348066e+35,2.7787974756932753e+35
1.0866061138545968,1.0,2.9456966515769814e+35,2.7396032023351557e+35
1.106848488549412,1.0,3.0007599684075572e+35,2.7003596643222683e+35
1.127467958244946,1.0,3.0560349687120567e+35,2.661102968571721e+35
1.148471547840289,1.0,3.1115102506835967e+35,2.6218647779932614e+35
1.1698664131013068,1.0,3.1671753000097107e+35,2.582671117142194e+35
1.1916598430985588,1.0,3.2230207051290825e+35,2.543541019458043e+35
1.2138592626906277,1.0,3.2790383976725193e+35,2.504484999424029e+35
1.236472235053715,1.0,3.335221920497002e+35,2.4655033314202038e+35
1.2595064642583575,1.0,3.3915647547418345e+35,2.4266083132102887e+35
1.2829697978941474,1.0,3.4480540124767956e+35,2.3878660728764156e+35
1.3068702297433463,1.0,3.504677843435307e+35,2.3492969873945653e+35
1.3312159025043078,1.0,3.561424640601627e+35,2.3109178358517293e+35
1.3560151105656333,1.0,3.6182828612840695e+35,2.2727453226672563e+35
1.3812763028320094,1.0,3.675241058230543e+35,2.2347960295299374e+35
1.407008085602685,1.0,3.7322879114960445e+35,2.1970863643089872e+35
1.433219225503574,1.0,3.789412260870856e+35,2.159632506892331e+35
1.4599186524739787,1.0,3.8466031386427995e+35,2.1224503519187535e+35
1.4871154628089538,1.0,3.903849802427342e+35,2.085555448385821e+35
1.5148189222583457,1.0,3.961141767755197e+35,2.0489629361332737e+35
1.5430384691835646,1.0,4.018468840057962e+35,2.0126874792221122e+35
1.5717837177731626,1.0,4.075821145637676e+35,1.9767431962531335e+35
1.6010644613183176,1.0,4.133189161145505e+35,1.941143587695524e+35
1.6308906755493326,1.0,4.190563741027491e+35,1.905901460326695e+35
1.661272522034293,1.0,4.247936142320757e+35,1.8710288489191708e+35
1.6922203516410372,1.0,4.305298046101142e+35,1.8365369353494776e+35
1.72374470806362,1.0,4.362641574792048e+35,1.802435965348091e+35
1.7558563314144686,1.0,4.419959304443739e+35,1.7687351631590633e+35
1.7885661618834618,1.0,4.477244270981272e+35,1.7354426444335436e+35
1.8218853434651652,1.0,4.534489969296955e+35,1.702565327743615e+35
1.855825227755517,1.0,4.5916903439285576e+35,1.670108845172348e+35
1.8903973778192196,1.0,4.648839769916167e+35,1.6380774525134891e+35
1.9256135721291967,1.0,4.7059330222678084e+35,1.6064739397003814e+35
1.9614858085794296,1.0,4.762965232284735e+35,1.5752995421796564e+35
1.9980263085725487,1.0,4.8199318288008094e+35,1.5445538540516093e+35
2.035247521183576,1.0,4.87682846217466e+35,1.5142347439171488e+35
2.073162127401229,1.0,4.9336509086367595e+35,1.4843382745018284e+35
2.111783044448242,1.0,4.990394952334342e+35,1.4548586272719283e+35
2.1511234301821647,1.0,5.047056880835541e+35,1.4257900300780923e+35
2.1911966875781475,1.0,5.103632104243288e+35,1.397138156376907e+35
2.2320164692952322,1.0,5.160110815481901e+35,1.368909634494188e+35
2.273596682327715,1.0,5.216483369594612e+35,1.3411097238661128e+35
2.3159514927431517,1.0,5.27274073585771e+35,1.3137426651974646e+35
2.3590953305086337,1.0,5.3288745300197556e+35,1.2868116520172745e+35
2.403042894406967,1.0,5.3848770419627906e+35,1.2603188101336383e+35
2.44780915704444,1.0,5.440741257748974e+35,1.2342651864832383e+35
2.493409369951878,1.0,5.496460874885891e+35,1.208650749049121e+35
2.5398590687807236,1.0,5.552030309500367e+35,1.183474399716004e+35
2.587174078595921,1.0,5.607444693952651e+35,1.1587340021474804e+35
2.635370519267393,1.0,5.662699863248913e+35,1.1344264270056904e+35
2.684464810961962,1.0,5.717792328418897e+35,1.110547617093221e+35
2.73447367973758,1.0,5.772719234815406e+35,1.08709267528127e+35
2.7854141632417657,1.0,5.827478303061634e+35,1.064055978399683e+35
2.8373036165162118,1.0,5.8820677501192156e+35,1.0414313206057791e+35
2.890159717909509,1.0,5.936486187672131e+35,1.0192120901225791e+35
2.944000475100034,1.0,5.990732494717372e+35,9.97391483645942e+34
2.9988442312310277,1.0,6.0448056609198204e+35,9.75962763167389e+34
3.054709671159968,1.0,6.098704596923827e+35,9.54919560448315e+34
3.1116158278243597,1.0,6.152427907414549e+35,9.342562349155804e+34
3.169582088726115,1.0,6.2059736222852174e+35,9.139682913320378e+34
3.22862820253673,1.0,6.2593388807889066e+35,8.940528642326924e+34
3.28877428582551,1.0,6.312519563031453e+35,8.745092768125468e+34
3.350040829913133,1.0,6.365509862592107e+35,8.553396827107677e+34
3.412448707852889,1.0,6.418302008594662e+35,8.365494624760338e+34
3.4760191815419774,1.0,6.4709030121799866e+35,8.181199115686998e+34
3.54077390896527,1.0,6.523314809106725e+35,8.000373300976855e+34
3.606734951574028,1.0,6.575529830292216e+35,7.823026531890797e+34
3.673924781802074,1.0,6.627541325017243e+35,7.649159093636996e+34
3.742366290721981,1.0,6.679343386539207e+35,7.478762106196285e+34
3.812082795843888,1.0,6.730930970289845e+35,7.311817512883347e+34
3.883098049059605,1.0,6.782299903228521e+35,7.148298171441377e+34
3.9554362447347016,1.0,6.833446882750308e+35,6.988168064167299e+34
4.029122027951348,1.0,6.884369463359077e+35,6.831382645430533e+34
4.104180502904709,1.0,6.93506602910795e+35,6.677889346995803e+34
4.1806372414557575,1.0,6.985535749581198e+35,6.527628263805586e+34
4.258518291843414,1.0,7.035778516940936e+35,6.380533045338482e+34
4.337850187558988,1.0,7.085794861286914e+35,6.236532020354894e+34
4.418659956385942,1.0,7.13558584127609e+35,6.095549585791879e+34
4.5009751296080465,1.0,7.185152906618127e+35,5.957507893797467e+34
4.584823751389096,1.0,7.234497728700888e+35,5.822328874425205e+34
4.67023438832733,1.0,7.283621995203665e+35,5.689936635369357e+34
4.757236139187884,1.0,7.332527164122243e+35,5.560260284337868e+34
4.845858644816491,1.0,7.381214172155574e+35,5.433237224266043e+34
4.936132098237912,1.0,7.42968309188548e+35,5.308816976601565e+34
5.028087254942474,1.0,7.477932731614316e+35,5.186965593378569e+34
5.121755443364236,1.0,7.525960171106852e+35,5.067670724783834e+34
