t,k,delta_fdm,delta_dot_fdm,scale_factor_a
968.2153059967076,0.09999999999999999,0.012640999220152854,8.704399699149075e-06,97.86963363659741
1004.6250617173404,0.09999999999999999,0.012955967004288135,8.597907507570813e-06,100.30810025512513
1042.4040070215558,0.09999999999999999,0.013278838575940772,8.492604412101332e-06,102.80732238308644
1081.6036303107094,0.09999999999999999,0.013609788462593057,8.38850551089976e-06,105.36881377174562
1122.2773562085072,0.09999999999999999,0.01394899018755064,8.285669398869827e-06,107.99412588817091
1164.4806183726855,0.09999999999999999,0.014296626923986169,8.184136415976287e-06,110.68484885494117
1208.2709350447758,0.09999999999999999,0.014652892343019495,8.083927585783513e-06,113.44261241326546
1253.7079874409196,0.09999999999999999,0.015017991354540416,7.985044215024497e-06,116.2690869100994
1300.8537010905704,0.09999999999999999,0.015392140672791255,7.88746841210328e-06,119.16598430985584
1349.7723302339418,0.09999999999999999,0.01577556911983645,7.791164845929759e-06,122.1350592313228
1400.5305453932197,0.09999999999999999,0.016168517557028635,7.696084143077758e-06,125.17811001041672
1453.1975242368956,0.09999999999999999,0.01657123830663396,7.602168413407637e-06,128.29697978941473
1507.8450458610512,0.09999999999999999,0.016983993891955144,7.50935950490455e-06,131.49355763332548
1564.547588616096,0.09999999999999999,0.017407054883470496,7.417610720967169e-06,134.76977967407512
1623.3824316122782,0.09999999999999999,0.01784069658937067,7.326902891755782e-06,138.12763028320092
1684.4297600423151,0.09999999999999999,0.018285194269867116,7.237265880193959e-06,141.5691432737632
1747.7727744646807,0.09999999999999999,0.01874083763316522,7.148683236865238e-06,145.09640313220356
1813.4978041964953,0.09999999999999999,0.01920790109605359,7.06108360774191e-06,148.71154628089533
1881.6944249705555,0.09999999999999999,0.019686626944657778,6.974521200015738e-06,152.41676237215083
1952.4555810168608,0.09999999999999999,0.020177270428662214,6.889036512897543e-06,156.21429561446982
2025.8777117350173,0.09999999999999999,0.02068010125865171,6.804654213722428e-06,160.10644613183175
2102.0608831301583,0.09999999999999999,0.021195404735002144,6.721382544022547e-06,164.0955713568554
2181.108924191515,0.09999999999999999,0.021723482670406982,6.63921339663601e-06,168.18408745866972
2263.129568399525,0.09999999999999999,0.02226465399413948,6.558123308907924e-06,172.3744708063617
2348.2346005542713,0.09999999999999999,0.022819254895933783,6.478075676225601e-06,176.6692594688842
2436.540009125461,0.09999999999999999,0.0233876383306297,6.399024561414762e-06,181.07105475233757
2528.166144331495,0.09999999999999999,0.023970172660201704,6.320920561171671e-06,185.58252277555158
2623.2378821631182,0.09999999999999999,0.024567239155998656,6.243719293382439e-06,190.2063960849242
2721.884794575174,0.09999999999999999,0.025179228019198602,6.16739319202229e-06,194.94547530949492
2824.2413260784297,0.09999999999999999,0.0258065324995642,6.091947443021526e-06,199.8026308572547
2930.4469769721386,0.09999999999999999,0.02644955011196952,6.0174128071668585e-06,204.78080465372068
3040.6464934670626,0.09999999999999999,0.02710870008280162,5.943705160224695e-06,209.8830119238275
3154.9900649580823,0.09999999999999999,0.027784332714194403,5.870848677420817e-06,215.11234301821636
3273.6335287152406,0.09999999999999999,0.028476804108159073,5.79888236750165e-06,220.4719652850259
3396.7385822722026,0.09999999999999999,0.029186490274387186,5.727832306543242e-06,225.96512498832024
3524.4730038015805,0.09999999999999999,0.029913788816842715,5.6577109650824814e-06,231.59514927431505
3657.0108807774855,0.09999999999999999,0.03065912037881667,5.588517027232599e-06,237.3654481865936
3794.5328472369342,0.09999999999999999,0.031422929701727116,5.520235889674815e-06,243.2795167315323
3937.2263299634756,0.09999999999999999,0.032205686113123466,5.452841074399318e-06,249.34093699518763
4085.2858039285575,0.09999999999999999,0.033007883210862975,5.386296844507517e-06,255.55338031292604
4238.913057338775,0.09999999999999999,0.033830037451589086,5.320562379059374e-06,261.92060949311133
4398.317466650219,0.09999999999999999,0.03467268528047006,5.2555979429459635e-06,268.44648109619607
4563.716281924754,0.09999999999999999,0.03553637835330736,5.191373583549749e-06,275.13494777059793
4735.334922917111,0.09999999999999999,0.03642167629883383,5.127881000418282e-06,281.99006064677496
4913.407286296357,0.09999999999999999,0.037329136960224656,5.065148428446376e-06,289.0159717909507
5098.17606442042,0.09999999999999999,0.03825936093121094,5.003135785755622e-06,296.2169367199748
5289.893076098146,0.09999999999999999,0.03921288053542548,4.941820882106523e-06,303.59731697884285
5488.819609789666,0.09999999999999999,0.04019019302669902,4.881240308046043e-06,311.1615827824358
5695.226779712819,0.09999999999999999,0.041191823046320214,4.8214201192523006e-06,318.9143157230798
5909.395895340965,0.09999999999999999,0.042218325109005625,4.762375151581807e-06,326.8602115455665
6131.618844795769,0.09999999999999999,0.04327028580949412,4.704108697298235e-06,335.00408299131306
6362.198492657482,0.09999999999999999,0.04434832556214774,4.646612687085044e-06,343.35086271338747
6601.4490927348825,0.09999999999999999,0.04545309963330992,4.589868558300376e-06,351.9056062641613
6849.69671635744,0.09999999999999999,0.04658529816199716,4.533849033208146e-06,360.67349515740256
7107.279696773411,0.09999999999999999,0.04774564478653277,4.478521083011767e-06,369.6598400066609
7374.549090259547,0.09999999999999999,0.04893489340031535,4.423850416073264e-06,378.8700837418481
7651.869154570817,0.09999999999999999,0.05015382244591181,4.369807903659132e-06,388.3098049059602
7939.617845382276,0.09999999999999999,0.051403226019374484,4.316378446195883e-06,397.98472103394005
8238.1873313996,0.09999999999999999,0.05268390089174165,4.263572890023744e-06,407.90069211572427
8547.984528840405,0.09999999999999999,0.053996669078206404,4.211399137493573e-06,418.0637241455755
8869.431656014704,0.09999999999999999,0.05534235592569494,4.15980214059514e-06,428.4799727598459
9202.96680876041,0.09999999999999999,0.05672166317053927,4.108810101953258e-06,439.1557469653788
9549.044557518077,0.09999999999999999,0.058135323326251036,4.058448162735011e-06,450.0975129608043
9908.136566858666,0.09999999999999999,0.059584110182944024,4.008732245763549e-06,461.3118980530445
10280.732238308647,0.09999999999999999,0.061068842118534174,3.959668661620728e-06,472.80569467139986
10667.33937734857,0.09999999999999999,0.06259038484933696,3.911254091206571e-06,484.5858644816492
11068.48488549412,0.09999999999999999,0.06414965330682906,3.863476084341103e-06,496.6595426026535
11484.71547840289,0.09999999999999999,0.06574761224225507,3.816314247861206e-06,509.03404192801867
11916.598430985588,0.09999999999999999,0.06738527505725675,3.7697423374703034e-06,521.7168575554346
12364.722350537151,0.09999999999999999,0.06906370023322038,3.723731516641706e-06,534.715671326373
12829.697978941475,0.09999999999999999,0.07078398458037125,3.6782551046878845e-06,548.0383564788942
13312.159025043076,0.09999999999999999,0.07254725234482719,3.633295206488851e-06,561.6929824163806
13812.763028320094,0.09999999999999999,0.0743546389920045,3.5888517004410913e-06,575.6878195950848
14332.192255035709,0.09999999999999999,0.07620728390610543,3.5449451778439807e-06,590.0313445334533
14871.154628089507,0.09999999999999999,0.07810640955902455,3.5015298116703682e-06,604.7322449462637
15430.384691835614,0.09999999999999999,0.08005304455549227,3.4586121071376354e-06,619.7994250066718
16010.644613183145,0.09999999999999999,0.08204821221211939,3.4162157542379216e-06,635.2420107393751
16612.725220342894,0.09999999999999999,0.08409299280937768,3.3743568939248914e-06,651.0693555481447
17237.44708063616,0.09999999999999999,0.08618852849753639,3.3330436999198116e-06,667.2910458810778
17885.661618834583,0.09999999999999999,0.08833602753686706,3.292276240415428e-06,683.9169070370043
18558.25227755515,0.09999999999999999,0.09053676746346653,3.2520467278101495e-06,700.957009116561
19256.135721291947,0.09999999999999999,0.09279209665910666,3.212340291154608e-06,718.421673121542
19980.263085725466,0.09999999999999999,0.09510343366595325,3.173136438011324e-06,736.3214772062138
20731.62127401227,0.09999999999999999,0.09747226342003054,3.134411410943483e-06,754.6672630843879
21511.234301821627,0.09999999999999999,0.099900129375289,3.096141690071377e-06,773.4701425961265
22320.164692952298,0.09999999999999999,0.10238862024639968,3.0583089484896294e-06,792.7415044380618
23159.514927431497,0.09999999999999999,0.104939349805083,3.0209068335007704e-06,812.4930210614039
24030.42894406965,0.09999999999999999,0.10755392785278038,2.9839500134598745e-06,832.7366557418151
24934.093699518755,0.09999999999999999,0.11023407442494675,2.9474223016215048e-06,853.4846698254347
25871.740785959184,0.09999999999999999,0.11298136034280075,2.9113033510097883e-06,874.7496301554406
26844.648109619597,0.09999999999999999,0.11579721586412153,2.875615103801069e-06,896.5444166836479
27854.14163241763,0.09999999999999999,0.11868314976459497,2.8403733390551443e-06,918.8822302717531
28901.597179095057,0.09999999999999999,0.12164075653592786,2.8055872585981366e-06,941.7766006869509
29988.442312310246,0.09999999999999999,0.1246717228054639,2.7712592805065394e-06,965.2413947967642
31116.158278243565,0.09999999999999999,0.12777783244416147,2.737385124026732e-06,989.2908249680537
32286.282025367273,0.09999999999999999,0.13096096967977316,2.7039542906006597e-06,1013.9394576752907
33500.40829913129,0.09999999999999999,0.13422311934910156,2.6709510708208517e-06,1039.2022223233103
34760.191815419734,0.09999999999999999,0.13756636320087282,2.638356237420051e-06,1065.094420289888
36067.34951574024,0.09999999999999999,0.14099287089148238,2.6061496207709545e-06,1091.6317341936135
37423.66290721977,0.09999999999999999,0.14450488399066336,2.574313806958458e-06,1118.8302373926817
38830.980490596005,0.09999999999999999,0.1481046909224385,2.542839250617981e-06,1146.7064037203472
40291.220279513436,0.09999999999999999,0.15179459029607537,2.5117311569698387e-06,1175.2771174629438
41806.37241455753,0.09999999999999999,0.15557694034921116,2.4809966060770544e-06,1204.55968358651
43378.50187558984,0.09999999999999999,0.1594541459577861,2.450601955564866e-06,1234.5718382182163
45009.751296080416,0.09999999999999999,0.1634282365718083,2.420562548360164e-06,1265.3317593889415
46702.34388327331,0.09999999999999999,0.16750132019171737,2.3908934266438284e-06,1296.858078043506
48458.586448164904,0.09999999999999999,0.17167562339276846,2.3616042225949642e-06,1329.169889325229
50280.87254942475,0.09999999999999999,0.1759535009134019,2.332698918685149e-06,1362.2867641416453
52171.68575554343,0.09999999999999999,0.18033744365752155,2.304175826401094e-06,1396.2287610183898
54133.60302965376,0.09999999999999999,0.18483008421611685,2.2760278647746855e-06,1431.016438248424
56169.29824163803,0.09999999999999999,0.18943419877022086,2.2482432398721184e-06,1466.6708663439667
58281.545812308395,0.09999999999999999,0.19415270394101908,2.2208066502199217e-06,1503.2136407986727
60473.224494626425,0.09999999999999999,0.1989886467938112,2.193701171784808e-06,1540.6668951677825
62747.32129711574,0.09999999999999999,0.2039451857684275,2.166911010470917e-06,1579.053314474174
65106.93555481455,0.09999999999999999,0.20902555978539394,2.140425351204935e-06,1618.396148948431
67555.2831533164,0.09999999999999999,0.21423304214785482,2.114243581784573e-06,1658.719228111249
70095.70091165617,0.09999999999999999,0.2195709117687669,2.0883780117154046e-06,1700.046975206716
72731.65113001455,0.09999999999999999,0.22504269920261105,2.0628026891887082e-06,1742.4044219952002
75466.72630843885,0.09999999999999999,0.2306513884057811,2.0375198795198946e-06,1785.8172239148093
78304.65404301183,0.09999999999999999,0.23639992560219808,2.0125436590870507e-06,1830.3116756206111
81249.30210614047,0.09999999999999999,0.24229142080672592,1.9878836693945564e-06,1875.9147269110106
84304.68371788967,0.09999999999999999,0.24832916199518676,1.9635448671385366e-06,1922.653999050949
87474.96301554416,0.09999999999999999,0.2545166273803742,1.9395274375008698e-06,1970.5578015017982
90764.46072885356,0.09999999999999999,0.2608574946233564,1.915826933943937e-06,2019.6551490680881
94177.6600686952,0.09999999999999999,0.2673556454854067,1.8924347233282165e-06,2069.975779471455
97719.21283717977,0.09999999999999999,0.274015164031283,1.8693388339293395e-06,2121.550171362447
101393.94576752896,0.09999999999999999,0.2808403260155827,1.8465253264926007e-06,2174.4095627811203
105206.86710236207,0.09999999999999999,0.2878355765042979,1.8239803355407125e-06,2228.5859700775554
109163.17341936125,0.09999999999999999,0.2950054920843843,1.801692960579822e-06,2284.11220730382
113268.25671361513,0.09999999999999999,0.30235472317251005,1.7796592256118706e-06,2341.0219060890745
117527.71174629427,0.09999999999999999,0.30988791092362594,1.7578873716126443e-06,2399.3495360098805
121947.34366967357,0.09999999999999999,0.317609999317102,1.7363691960285063e-06,2459.1304254680404
126533.17593889404,0.09999999999999999,0.325525546718147,1.715091462190833e-06,2520.400783088622
131291.45852124627,0.09999999999999999,0.3336386723089229,1.6940671531249829e-06,2583.197719651124
136228.6764141644,0.09999999999999999,0.3419537211580265,1.673305630547211e-06,2647.5592705670624
141351.55848353927,0.09999999999999999,0.35047528502413716,1.6528123867948544e-06,2713.5244189176046
146667.08663439655,0.09999999999999999,0.3592082208934242,1.6325889208264902e-06,2781.133119065186
152182.50532643838,0.09999999999999999,0.3681576657618174,1.6126327849229732e-06,2850.4263208534303
157905.33144741727,0.09999999999999999,0.3773290457002921,1.5929378635028304e-06,2921.4459944100167
163843.36455779814,0.09999999999999999,0.38672807671554643,1.573494960231083e-06,2994.235155567522
170004.69752067147,0.09999999999999999,0.39636075427952777,1.5542927873781586e-06,3068.837891917638
176397.72753140415,0.09999999999999999,0.4062333276273606,1.535319472738163e-06,3145.299389514537
183031.16756206093,0.09999999999999999,0.4163522539886047,1.516564725006086e-06,3223.665960243568
189914.05823619317,0.09999999999999999,0.42672412679101246,1.4980228291212723e-06,3303.9850698718533
197055.78015017963,0.09999999999999999,0.4373555705232532,1.4796966796263573e-06,3386.3053667977806
204466.06665791135,0.09999999999999999,0.44825337270702703,1.4615907589664524e-06,3470.6767115168013
212155.0171362448,0.09999999999999999,0.45942448048547874,1.4436851294907758e-06,3557.150206821381
220133.11074930278,0.09999999999999999,0.47087474777889715,1.4259886196239483e-06,3645.778228753398
228411.22073038208,0.09999999999999999,0.48261024673858804,1.4085101205425386e-06,3736.614458327735
237000.62920093254,0.09999999999999999,0.4946373909263332,1.3912553392067048e-06,3829.713914046275
245913.04254680415,0.09999999999999999,0.5069629629636854,1.3742266562225059e-06,3925.1329852220033
255160.60737271814,0.09999999999999999,0.5195941376276432,1.357423111964508e-06,4022.9294661333897
264755.9270567064,0.09999999999999999,0.5325384978197975,1.340840568792491e-06,4123.162591029746
274712.07892708085,0.09999999999999999,0.5458040401356141,1.3244721088217687e-06,4225.893070008759
285042.6320853431,0.09999999999999999,0.5593991659083398,1.3083087407159495e-06,4331.183125787926
295761.66589932505,0.09999999999999999,0.5733326525687412,1.2923405058105885e-06,4439.096531392164
306883.7891917639,0.09999999999999999,0.5876135989128122,1.2765580940722091e-06,4549.698648780434
318424.160150465,0.09999999999999999,0.6022513363638027,1.2609551045687037e-06,4663.056468434754
330398.50698718545,0.09999999999999999,0.6172552965041652,1.2455311140021317e-06,4779.238649935593
342823.1493733967,0.09999999999999999,0.6326349241996265,1.2302933811663578e-06,4898.315563548228
355715.0206821382,0.09999999999999999,0.6484003958661431,1.2152267520755537e-06,5020.359332845231
369091.69106627745,0.09999999999999999,0.6645603212290876,1.2003323786411666e-06,5145.443878390922
382971.3914046277,0.09999999999999999,0.6811231882880763,1.1856185637432174e-06,5273.644962514242
397373.03814856044,0.09999999999999999,0.6980979568102652,1.1710909988702119e-06,5405.040235197158
412316.2591029748,0.09999999999999999,0.7154940991622527,1.156752616616774e-06,5539.709281106398
427821.4201767613,0.09999999999999999,0.73332163569224,1.1426035392061857e-06,5677.733667797008
443909.65313921665,0.09999999999999999,0.7515911612915633,1.1286411602765657e-06,5819.19699511692
460602.88442023983,0.09999999999999999,0.7703138588318199,1.1148604063224678e-06,5964.184945842457
477923.8649935595,0.09999999999999999,0.7895014940374135,1.1012542352231392e-06,6112.785337575444
495896.20138372114,0.09999999999999999,0.8091663849739514,1.0878144425690794e-06,6265.0881759333615
514544.38783909247,0.09999999999999999,0.8293213376638144,1.074532862437601e-06,6421.185709064755
533893.839714735,0.09999999999999999,0.8499795373262993,1.0614030683573802e-06,6581.172483522921
553970.92811064,0.09999999999999999,0.8711543823159865,1.0484227030197628e-06,6745.145401531706
574803.0158125351,0.09999999999999999,0.8928592449227949,1.0355965925205045e-06,6913.203779678124
596418.494584246,0.09999999999999999,0.9151083661545222,1.0229199838278465e-06,7085.449409067309
618846.8238624382,0.09999999999999999,0.937914889992074,1.0103850099669413e-06,7261.986616976265
642118.5709064745,0.09999999999999999,0.961290685010395,9.97999319029626e-07,7442.922330043744
666265.4524581135,0.09999999999999999,0.9852482705125949,9.857684269037782e-07,7628.366139034558
691320.3779678113,0.09999999999999999,1.0098008765307869,9.736955702349313e-07,7818.430365217448
717317.4944465598,0.09999999999999999,1.0349624972198272,9.617816333975803e-07,8013.230128396872
744292.2330043743,0.09999999999999999,1.0607479334276075,9.500251760261069e-07,8212.883416639788
772281.3571388627,0.09999999999999999,1.0871728187885576,9.384225972834177e-07,8417.511157739731
801323.012839687,0.09999999999999999,1.1142536221719914,9.269684817436332e-07,8627.237292461436
831456.7805772047,0.09999999999999999,1.1420076174758536,9.156561822377433e-07,8842.188849610391
862723.7292461433,0.09999999999999999,1.170452809526449,9.044787075897146e-07,9062.496022972795
895166.4721378282,0.09999999999999999,1.199607802151601,8.934299982454887e-07,9288.29225017248
928829.225017248,0.09999999999999999,1.2294915912508466,8.825066908279774e-07,9519.714293492625
963757.8663841069,0.09999999999999999,1.2601232617884803,8.717104941775451e-07,9756.902322711141
1000000.0,0.09999999999999999,1.2915208996424918,8.610479982305709e-07,9999.999999999995
0.01,1.0,1e-05,0.0,0.046415888336127795
0.010376050197669117,1.0,9.96829507299895e-06,-0.00016437285753877554,0.0475723613918789
0.010766241770454932,1.0,9.875058191592298e-06,-0.00030952250378195605,0.04875764850196832
0.011171106505048243,1.0,9.723271626523935e-06,-0.0004362576144885713,0.0499724675817191
0.011591196185988858,1.0,9.516270703853012e-06,-0.0005455261951752492,0.051217554433642426
0.012027083347685121,1.0,9.257591086586149e-06,-0.000638366717905014,0.052493663193105077
0.012479362054713113,1.0,8.950770338562198e-06,-0.0007158557078879855,0.05380156678510092
0.012948648711459043,1.0,8.599769459668325e-06,-0.0007792432812768638,0.055142057392403014
0.013435582902208256,1.0,8.207857874242148e-06,-0.0008294716494878648,0.056515946935380035
0.013940828262825779,1.0,7.778463084186756e-06,-0.0008675174806445316,0.057924067563767404
0.014465073385216463,1.0,7.3154076726695035e-06,-0.0008944880311097859,0.05936727216069125
0.015009032755797359,1.0,6.822780872198039e-06,-0.0009115784150271861,0.0608464348592503
0.015573447729261345,1.0,6.3047512390503654e-06,-0.0009200088219871808,0.06236245157196864
0.016159087538959182,1.0,5.7653052257106e-06,-0.0009209364505342996,0.06391624053344004
0.016766750345277,1.0,5.207893233361148e-06,-0.0009153358144020133,0.06550874285649257
0.017397264323438015,1.0,4.634960905421289e-06,-0.0009038397551257969,0.06714092310221016
0.01805148879221109,1.0,4.049219164213702e-06,-0.0008871563893957314,0.06881376986415669
0.018730315385064374,1.0,3.454548791554876e-06,-0.0008663117302794743,0.07052829636715614
0.0194346692653602,1.0,2.8533299984898e-06,-0.0008417932468789328,0.07228554108099174
0.020165510387247464,1.0,2.248103592192871e-06,-0.0008141432976809452,0.07408656834939563
0.020923834803969768,1.0,1.641533582729488e-06,-0.000783950539576159,0.07593246903471011
0.021710676025372647,1.0,1.0363332285481578e-06,-0.0007518295976793679,0.07782436117861093
0.022527106426459807,1.0,4.3516344976439764e-07,-0.0007183921234253565,0.07976339067929278
0.02337423870891815,1.0,-1.5950303139715554e-07,-0.000684207063606437,0.08175073198552718
0.024253227417603527,1.0,-7.455598130032771e-07,-0.0006497475079353728,0.08378758880801322
0.025165270514053917,1.0,-1.321496789321726e-06,-0.0006153209414000243,0.08587519484845176
0.026111611009174595,1.0,-1.886693467319247e-06,-0.0005809790846982849,0.08801481454678489
0.027093538657320514,1.0,-2.4403441621790145e-06,-0.0005469049660285099,0.09020774384705342
0.02811239171408464,1.0,-2.9805486808385745e-06,-0.0005135470909715659,0.09245531098233574
0.02916955876018796,1.0,-3.5062440983385575e-06,-0.0004809898620913351,0.094758877279244
0.030266480593956924,1.0,-4.016441419206993e-06,-0.00044931545563745717,0.09711983798246455
0.03140465219496752,1.0,-4.510238720445606e-06,-0.0004186035966843064,0.09953962309984238
0.03258562476153226,1.0,-4.986836196528095e-06,-0.0003889303736648562,0.10201969826852095
0.03381100782480685,1.0,-5.445550344642991e-06,-0.00036036691744991924,0.10456156564266254
0.03508247144239792,1.0,-5.8858264638018094e-06,-0.0003329779434144062,0.10716676480328638
0.03640174847446141,1.0,-6.307248403716972e-06,-0.0003068201581769577,0.10983687369077591
0.03777063694539366,1.0,-6.709544209352894e-06,-0.0002819405369611331,0.11257350956061984
0.03919100249433404,1.0,-7.092585954596986e-06,-0.0002583744830329747,0.1153783299629661
0.04066478091781856,1.0,-7.456381631567542e-06,-0.00023614388769337662,0.11825303374658137
0.04219398080805026,1.0,-7.801056446486781e-06,-0.00021525511816897452,0.12119936208782531
0.04378068629038168,1.0,-8.126820252067084e-06,-0.0001956969718391108,0.12421909954526175
0.04542705986374045,1.0,-8.433917100271773e-06,-0.00017743864901881003,0.12731407514054613
0.04713534534786907,1.0,-8.72255200490278e-06,-0.00016042781353498595,0.13048616346624364
0.0489078709413959,1.0,-8.992794087817525e-06,-0.00014458877233865358,0.1337372858212496
0.05074705239490466,1.0,-9.24534215901714e-06,-0.00012983411824819905,0.13706941137449852
0.05265539630332755,1.0,-9.48066634261867e-06,-0.00011613600327392901,0.14048455835766827
0.05463550352214876,1.0,-9.698773659612053e-06,-0.00010347741212750298,0.14398479528760078
0.05669007271207434,1.0,-9.899838582358733e-06,-9.182950527403944e-05,0.14757224221917964
0.058821904016999556,1.0,-1.0084204112160955e-05,-8.115178719773837e-05,0.1512490720294242
0.06103390288028621,1.0,-1.025237533636349e-05,-7.139286138381665e-05,0.155017511733577
0.06332908400455114,1.0,-1.0405002960708465e-05,-6.249195850881099e-05,0.1588798438339825
0.0657105754603627,1.0,-1.0542853728112984e-05,-5.43814671390832e-05,0.16283840770257335
0.0681816229494448,1.0,-1.0666763933093832e-05,-4.6990747569637794e-05,0.16689560099780246
0.07074559422819879,1.0,-1.0777571399988069e-05,-4.025157086270943e-05,0.1710538811168779
0.0734059836975721,1.0,-1.087602028734472e-05,-3.410559851461443e-05,0.17531576668418153
0.07616641716552891,1.0,-1.0962631880336418e-05,-2.851440565980984e-05,0.17968383907677205
0.07903065678861347,1.0,-1.1037533102455409e-05,-2.34726548606935e-05,0.18416074398789628
0.0820026061993413,1.0,-1.1100709832510535e-05,-1.89889559394363e-05,0.18874919302945667
0.08508631582640581,1.0,-1.115360946652559e-05,-1.4958480017253974e-05,0.19345196537440457
0.0882859884149515,1.0,-1.1196555614167887e-05,-1.13570915455941e-05,0.19827190944005463
0.0916059847544371,1.0,-1.122979202190344e-05,-8.169193055002366e-06,0.20321194461333977
0.09505082962189507,1.0,-1.1253672819114847e-05,-5.373799162045893e-06,0.20827506301905152
0.09862521794868778,1.0,-1.1268660732620343e-05,-2.94473186655064e-06,0.2134643313321373
0.10233402121916417,1.0,-1.1275319993356929e-05,-8.511093835472731e-07,0.21878289263515122
0.1061822941099384,1.0,-1.1274302267221114e-05,9.417821607972102e-07,0.22423396832198458
0.11017528137883868,1.0,-1.1266323561308133e-05,2.4711246778346938e-06,0.22982086004902885
0.11431842501291496,1.0,-1.1252129600462318e-05,3.774578076297732e-06,0.2355469517349522
0.11861737164524785,1.0,-1.123244662325212e-05,4.887501748786774e-06,0.24141571161030187
0.12307798025066652,1.0,-1.1207913894878061e-05,5.8391906826312375e-06,0.2474306943181732
0.1277063301308644,1.0,-1.117899345792129e-05,6.647888301991954e-06,0.25359554306721743
0.1325087291997953,1.0,-1.1145851717716036e-05,7.314289402358694e-06,0.2599139918382934
0.1374917225806419,1.0,-1.1108298033383208e-05,7.818327585487418e-06,0.2663898676460981
0.14266210152607367,1.0,-1.1067171977088302e-05,8.198708216443e-06,0.2730270928571478
0.14802691267395085,1.0,-1.1022974392530592e-05,8.477766970977348e-06,0.2798296875655116
0.1535934676510897,1.0,-1.0975897775135723e-05,8.65997737811163e-06,0.28680177202773827
0.15936935303817745,1.0,-1.0926177829086124e-05,8.751208362218729e-06,0.2939475691584503
0.16536244070941805,1.0,-1.0874093348313738e-05,8.75871493349008e-06,0.30127140708811645
0.17158089856100048,1.0,-1.081996448584244e-05,8.6910697138673e-06,0.30877772178455287
0.1780332016430114,1.0,-1.0764148904542333e-05,8.558016531852078e-06,0.31647105973973977
0.1847281437099634,1.0,-1.0707035187280965e-05,8.370223029704007e-06,0.32435608072358113
0.1916748492056815,1.0,-1.0649032746642448e-05,8.138904085003902e-06,0.33243756060627655
0.19888278569888096,1.0,-1.0590557309667648e-05,7.875281698829714e-06,0.3407203942510124
0.20636177678638587,1.0,-1.0532010856550664e-05,7.589839660816181e-06,0.3492095984787272
0.21412201548157292,1.0,-1.0473754658158558e-05,7.291322550944274e-06,0.35791031510674376
0.22217407810628836,1.0,-1.041607377887391e-05,6.985418225209747e-06,0.3668278140631122
0.23052893870517072,1.0,-1.0359131080677413e-05,6.673050559541083e-06,0.37596749657854667
0.23919798400202386,1.0,-1.030290837230976e-05,6.3481945442447385e-06,0.3853348984578911
0.2481930289186254,1.0,-1.0247372849869642e-05,6.005787855119239e-06,0.3949356934330954
0.25752633267712,1.0,-1.0192957762898252e-05,5.660612294927147e-06,0.4047756965997321
0.26721061550794334,1.0,-1.0139846646094831e-05,5.314428503854612e-06,0.4148608679391357
0.27725907598604826,1.0,-1.008820899774397e-05,4.968251952695843e-06,0.42519731592829757
0.28768540901905926,1.0,-1.0038216968264868e-05,4.623180175564953e-06,0.43579130123970283
0.2985038245118731,1.0,-9.990044135896815e-06,4.280386507130246e-06,0.44664924053335103
0.3097290667331408,1.0,-9.943864089283352e-06,3.941110043365701e-06,0.457777710343256
0.3213764344100277,1.0,-9.899848805185892e-06,3.6066408690924293e-06,0.46918345106077974
0.3334618015786364,1.0,-9.858166811487084e-06,3.2782993997140107e-06,0.48087337101721367
0.34600163921851085,1.0,-9.818981128452562e-06,2.9574084522667197e-06,0.492854550668078
0.35901303770070686,1.0,-9.782446985123823e-06,2.6452563857900488e-06,0.5051342468816763
0.372513730080021,1.0,-9.748709312975842e-06,2.34304932556067e-06,0.5177198973344997
0.38652211626312616,1.0,-9.717900025903994e-06,2.0518501011316644e-06,0.5306191250161458
0.4010572880855496,1.0,-9.690135104582031e-06,1.7725010740954621e-06,0.5438397428464798
0.41613905533167067,1.0,-9.665511514705062e-06,1.5055274960197393e-06,0.557389758407833
0.43178797273320213,1.0,-9.644104003135683e-06,1.251017406039544e-06,0.5712773787951078
0.44802536798294895,1.0,-9.625961834146272e-06,1.0084733347095144e-06,0.585511015586724
0.4648733708020257,1.0,-9.611105550556722e-06,7.7663020675462e-07,0.6000992899394195
0.48235494310014676,1.0,-9.599451571172627e-06,5.531826047152387e-07,0.6150510378099895
0.5004939102700954,1.0,-9.590286553359686e-06,3.356532617535869e-07,0.6303753153071278
0.5193149936590212,1.0,-9.583609147582739e-06,1.2425831111490075e-07,0.6460814041766124
0.5388438442608223,1.0,-9.579645048689592e-06,-8.037690361063756e-08,0.6621788174231564
0.559107077675529,1.0,-9.578629225294942e-06,-2.7763690255968033e-07,0.6786773050723296
0.5801323103833375,1.0,-9.580805330556009e-06,-4.669234871436609e-07,0.6955868600760418
0.6019481973827271,1.0,-9.58642491721119e-06,-6.476640309138739e-07,0.7129177243651635
0.6245844712439614,1.0,-9.595746426727345e-06,-8.193206535169508e-07,0.7306803950529499
0.6480719826311967,1.0,-9.6090339187938e-06,-9.814002661468492e-07,0.7488856307930272
0.6724427423484246,1.0,-9.62655550344444e-06,-1.1334654488264895e-06,0.76754445829579
0.6977299649665534,1.0,-9.648581433760945e-06,-1.2751460835705956e-06,0.7866681790071581
0.7239681140910874,1.0,-9.675381812388409e-06,-1.4061516211944706e-06,0.8062683759537381
